"ts","username","platform","ms_played","conn_country","ip_addr_decrypted","user_agent_decrypted","master_metadata_track_name","master_metadata_album_artist_name","master_metadata_album_album_name","spotify_track_uri","episode_name","episode_show_name","spotify_episode_uri","reason_start","reason_end","shuffle","skipped","offline","offline_timestamp","incognito_mode"
"2018-01-05T11:08:28Z","1129081105","iOS 11.2.1 (iPhone8,1)",92,"CH","178.197.232.60","unknown","Still Breathing","Green Day","Revolution Radio","spotify:track:19YmvsVCetCBeVj6O2mljR",null,null,null,"backbtn","backbtn",false,null,false,1515150507401,false
"2018-01-19T22:46:18Z","1129081105","iOS 11.2.1 (iPhone8,1)",225000,"CH","178.197.234.61","unknown","The Day Is My Enemy","The Prodigy","The Day Is My Enemy","spotify:track:2jOUGHGNinAz91azBP7ssW",null,null,null,"trackdone","endplay",true,null,false,1516398254995,false
"2020-01-12T17:45:22Z","1129081105","iOS 13.3 (iPhone9,3)",228666,"CH","178.197.225.85","unknown","Almost Paradise (feat. Ann Wilson) - Love Theme from ""Footloose""","Mike Reno","Footloose (15th Anniversary Collectors' Edition)","spotify:track:3HI7oXJcgIXOhhPBvONWFo",null,null,null,"trackdone","trackdone",true,null,false,1578850892686,false
"2018-03-31T11:05:02Z","1129081105","iOS 11.2.6 (iPhone8,1)",161600,"CH","178.197.234.24","unknown","The Next Episode","Dr. Dre","2001","spotify:track:20LxTsa6936zOlzTWqoPVt",null,null,null,"clickrow","trackdone",false,null,false,1522492881885,false
"2014-06-02T14:46:34Z","1129081105","iOS 7.1.1 (iPhone5,2)",15761,"CH","178.197.236.143","unknown","Bad (feat. Vassy) - Radio Edit","David Guetta","Bad (feat. Vassy)","spotify:track:6PtXobrqImYfnpIxNsJApa",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2019-04-08T07:08:11Z","1129081105","iOS 12.1.4 (iPhone8,1)",219466,"CH","178.197.229.40","unknown","We've Got It Goin' On - Radio Edit","Backstreet Boys","Backstreet Boys","spotify:track:7qD9lD0dabABT6y3Vw3uVX",null,null,null,"trackdone","trackdone",true,null,false,1554707070095,false
"2020-10-02T04:35:54Z","1129081105","iOS 13.7 (iPhone9,3)",139,"CH","178.197.232.249","unknown","Turning Into You","The Offspring","Days Go By","spotify:track:3gCu2Q54qU6AppsTeVtYhc",null,null,null,"fwdbtn","fwdbtn",true,null,false,1601613353471,false
"2015-04-27T16:00:07Z","1129081105","iOS 8.1.3 (iPhone6,2)",0,"CH","178.197.234.219","unknown","Waterloo","ABBA","Abba Gold Anniversary Edition","spotify:track:7HI44W4E02t3DefnrBCTvX",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2015-09-06T07:35:25Z","1129081105","OS X 10.10.4 [x86 8]",232879,"CH","178.193.13.83","unknown","Jigga Jigga!","Scooter","20 Years of Hardcore","spotify:track:1sdUJHsNXLILOy575iI5h7",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2016-09-04T13:13:59Z","1129081105","iOS 9.3.2 (iPad4,4)",208546,"CH","85.2.169.245","unknown","Queen of the Rhythm - Radio Edit","Lipstick","Gabber Top 100","spotify:track:1xfxV713aC83TfRBzIxspV",null,null,null,"trackdone","trackdone",true,null,false,0,false
"2014-08-16T17:40:51Z","1129081105","iOS 7.1.1 (iPhone5,2)",175533,"CH","178.197.237.41","unknown","Walla Walla","The Offspring","Americana","spotify:track:53T4hHGyr28ypR0Gyn5S07",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2022-03-24T05:32:03Z","1129081105","iOS 15.3.1 (iPhone13,1)",62353,"CH","178.197.205.192","unknown","Fight Music","D12","Devils Night","spotify:track:3vBv2Tp0kHyBDUBZJr9GXQ",null,null,null,"trackdone","fwdbtn",false,null,false,1648099859067,false
"2016-12-22T06:30:14Z","1129081105","iOS 10.0.2 (iPhone7,2)",139346,"CH","178.197.228.40","unknown","I Feel Fine - Remastered 2015","The Beatles","1","spotify:track:0Gm34HBxrXlaAf1jdJMjx2",null,null,null,"trackdone","trackdone",true,null,true,1482364265118,false
"2019-10-17T09:19:51Z","1129081105","iOS 12.4.1 (iPhone9,3)",282920,"CH","178.197.235.92","unknown","Kickstart My Heart","Mötley Crüe","Dr. Feelgood","spotify:track:7GonnnalI2s19OCQO1J7Tf",null,null,null,"clickrow","trackdone",false,null,false,1571303708596,false
"2018-03-06T13:01:24Z","1129081105","Partner smsc_jukeblox Yamaha;RX-V475;c387e1ddb2124486b702349c03c4ff04;0115    ",77843,"CH","176.127.151.170","unknown","No One Loves Me and Neither Do I","Them Crooked Vultures","Them Crooked Vultures","spotify:track:4Mxef2s34ecbB6UtSdSf9E",null,null,null,"clickrow","logout",false,false,false,0,false
"2020-09-03T09:10:57Z","1129081105","iOS 13.5.1 (iPhone9,3)",225360,"CH","178.197.226.127","unknown","Everybody (Backstreet's Back) - Radio Edit","Backstreet Boys","Backstreet's Back","spotify:track:1di1BEgJYzPvXUuinsYJGP",null,null,null,"trackdone","trackdone",true,null,false,1599124031257,false
"2022-07-22T10:42:53Z","1129081105","iOS 15.5 (iPhone13,1)",1237,"CH","178.238.174.10","unknown","Baby dont hurt me","Lee","Baby dont hurt me","spotify:track:5GyxK587FXKzl5P44FmsWU",null,null,null,"fwdbtn","fwdbtn",true,null,false,1658486571914,false
"2019-02-19T16:01:00Z","1129081105","iOS 12.1.2 (iPhone8,1)",248413,"CH","178.197.224.38","unknown","The Future Is Now","The Offspring","Days Go By","spotify:track:2B17416FS7vL5qljgqfm7L",null,null,null,"trackdone","trackdone",false,null,false,1550591810714,false
"2022-10-18T14:32:42Z","1129081105","iOS 15.6 (iPhone13,1)",192826,"CH","178.197.221.35","unknown","Goodbye Yellow Brick Road - Remastered 2014","Elton John","Goodbye Yellow Brick Road","spotify:track:4IRHwIZHzlHT1FQpRa5RdE",null,null,null,"trackdone","trackdone",true,null,false,1666103368615,false
"2015-11-04T11:06:50Z","1129081105","OS X 10.10.5 [x86 8]",219213,"CH","80.80.166.22","unknown","Selber machen lassen - Bonus Track","Deichkind","Niveau Weshalb Warum","spotify:track:0Z5usJ8uFDyghGMBlQSafX",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2018-01-25T14:14:42Z","1129081105","iOS 11.2.1 (iPhone8,1)",3784,"CH","178.197.235.110","unknown","Too Shy","Limahl","Greatest Hits","spotify:track:0Iln0a5vtCK9fq5bSTnKN6",null,null,null,"fwdbtn","fwdbtn",false,null,false,1516889677721,false
"2020-12-11T17:24:03Z","1129081105","iOS 14.2 (iPhone9,3)",220600,"CH","85.1.120.45","unknown","E Nacht a de Langstrass","Dino Brandāo","Ich liebe Dich","spotify:track:5cpcYJYtkcQ0YsKXv4sPjl",null,null,null,"trackdone","trackdone",false,null,false,1607707221817,false
"2012-07-14T11:47:44Z","1129081105","OS X 10.7.4 [x86 4]",285544,"CH","84.72.36.80","unknown","Satisfaction - Original","Benny Benassi presents The Biz","Hypnotica","spotify:track:41N46fZZDok0gY5y49JFia",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2017-09-24T15:09:50Z","1129081105","Partner ios_sdk Apple;iPhone7.2;1b41c83f9d3f4f61b805277798862a85;10.3.3",129985,"CH","178.197.224.63","unknown","Fired A Shot","Prophets Of Rage","Prophets Of Rage","spotify:track:6HOyI1dbAym43wKIUac7jd",null,null,null,"","",false,false,false,0,false
"2014-04-06T14:17:05Z","1129081105","WebPlayer (websocket RFC6455)",75938,"CH","178.192.98.35","Mozilla%2f5.0%20(Macintosh%3b%20Intel%20Mac%20OS%20X%2010%5f9%5f2)%20AppleWebKit%2f537.74.9%20(KHTML,%20like%20Gecko)%20Version%2f7.0.2%20Safari%2f537.74.9","Money On My Mind","Sam Smith","Money On My Mind","spotify:track:6vgdsUtEcdRJtXbr1w9RT1",null,null,null,"playbtn","unknown",false,false,false,0,false
"2018-01-28T04:27:32Z","1129081105","iOS 11.2.1 (iPhone8,1)",353320,"CH","178.197.224.243","unknown","Always","Bon Jovi","Cross Road","spotify:track:0kish3Tobj6Wq0we74343q",null,null,null,"trackdone","trackdone",false,null,false,1517113297651,false
"2020-01-26T20:51:31Z","1129081105","iOS 13.3 (iPhone9,3)",26656,"CH","178.197.225.159","unknown","Dini Mueter","Ekr","Ich Bin Au Dini Mueter","spotify:track:1icGtjqRMr7geZNZXHivvd",null,null,null,"fwdbtn","fwdbtn",true,null,false,1580071864380,false
"2021-06-21T17:36:55Z","1129081105","iOS 14.6 (iPhone13,1)",222040,"CH","178.197.236.23","unknown","Aliens (feat. Teutilla)","Marteria","Roswell","spotify:track:07KbI05QnjX8IbDBDRySxR",null,null,null,"trackdone","trackdone",false,null,false,1624296791892,false
"2015-06-18T16:42:00Z","1129081105","iOS 8.3 (iPhone6,2)",171866,"CH","188.61.101.146","unknown","Why Don't You Get a Job?","The Offspring","Americana","spotify:track:5JzF2iymNwCyFz9MTmojd0",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2014-06-28T16:58:16Z","1129081105","iOS 7.1.1 (iPhone5,2)",209861,"CH","178.197.236.123","unknown","Hollywood Hills","Sunrise Avenue","Hollywood Hills","spotify:track:3joCMkmot0kUzDDypkzFSZ",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2020-07-24T16:36:10Z","1129081105","iOS 13.5.1 (iPhone9,3)",168440,"CH","178.197.224.65","unknown","Paranoid","Black Sabbath","Paranoid","spotify:track:1jzDzZWeSDBg5fhNc3tczV",null,null,null,"clickrow","trackdone",false,null,false,1595608401635,false
"2019-07-26T15:31:46Z","1129081105","iOS 12.3.1 (iPhone8,1)",14264,"CH","178.197.233.111","unknown","The Passage - Live from Prague","Action Bronson","Mr. Wonderful","spotify:track:1B35Jmel5cYf0nUJBW3lln",null,null,null,"fwdbtn","fwdbtn",true,null,false,1564155090786,false
"2013-03-23T09:35:13Z","1129081105","OS X 10.8.2 [x86 4]",373626,"CH","84.72.132.65","unknown","Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit)","Kid Cudi","Pursuit Of Happiness","spotify:track:2MlcK8OgC5IpQz3l093YSR",null,null,null,"popup","trackdone",false,false,false,0,false
"2022-10-10T18:28:07Z","1129081105","iOS 15.6 (iPhone13,1)",2256,"CH","178.238.174.165","unknown","Ante Up (Robbin Hoodz Theory) - Radio Version","M.O.P.","Ante Up (Remix)","spotify:track:4o15bze7Jnq9T50wewdz8A",null,null,null,"trackdone","unexpected-exit-while-paused",true,null,false,1665158560221,false
"2019-04-14T15:26:13Z","1129081105","OS X 10.14.4 [x86 8]",6594,"CH","85.2.10.59","unknown","The Rhythm of the Night","Corona","The Rhythm of the Night","spotify:track:0ofMkI3jzmGCElAOgOLeo3",null,null,null,"clickrow","endplay",true,null,false,1555255565184,false
"2022-04-09T12:15:41Z","1129081105","iOS 15.3.1 (iPhone13,1)",131935,"CH","178.197.201.48","unknown","Beamer, Benz, Or Bentley","Lloyd Banks","Songs zum Auspowern","spotify:track:24rGazzqnaSyNuj2R1KfkC",null,null,null,"fwdbtn","fwdbtn",false,null,false,1649506408346,false
"2012-12-04T11:42:22Z","1129081105","OS X 10.7.4 [x86 4]",248053,"CH","84.72.36.80","unknown","Tribute","Tenacious D","Tenacious D","spotify:track:6crBy2sODw2HS53xquM6us",null,null,null,"fwdbtn","trackdone",false,false,false,0,false
"2018-10-16T19:52:50Z","1129081105","iOS 12.0 (iPhone8,1)",100310,"CH","178.197.234.117","unknown","Ni**as In Paris","JAY-Z","Top Five","spotify:track:2KpCpk6HjXXLb7nnXoXA5O",null,null,null,"fwdbtn","fwdbtn",true,null,false,1539719469757,false
"2016-01-03T13:21:47Z","1129081105","iOS 9.2 (iPhone6,2)",252306,"AL","80.80.166.147","unknown","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","Pitbull","Planet Pit (Deluxe Version)","spotify:track:4QNpBfC0zvjKqPJcyqBy9W",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2019-05-02T14:40:55Z","1129081105","iOS 12.2 (iPhone8,1)",208960,"CH","178.197.234.81","unknown","Crawling","Linkin Park","Hybrid Theory","spotify:track:57BrRMwf9LrcmuOsyGilwr",null,null,null,"fwdbtn","trackdone",true,null,false,1556807846226,false
"2020-10-04T16:21:28Z","1129081105","iOS 13.7 (iPhone9,3)",191640,"CH","178.197.226.195","unknown","Stockholm","Atlas Genius","Stockholm","spotify:track:3EB5N4DHgM7Ktk8yy1EgYY",null,null,null,"trackdone","trackdone",false,null,false,1601828295704,false
"2015-08-13T17:57:39Z","1129081105","iOS 8.4 (iPhone6,2)",124226,"CH","178.197.234.255","unknown","Elenore","The Turtles","The Turtles Present The Battle of the Bands","spotify:track:4DWFSrNnZXow1aB96gByho",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2018-01-05T10:42:25Z","1129081105","iOS 11.2.1 (iPhone8,1)",172666,"CH","178.197.232.60","unknown","Word Up!","Korn","Word Up!","spotify:track:4D05EjPFWFx3BEQNeB7Vct",null,null,null,"fwdbtn","trackdone",false,null,false,1515148773488,false
"2021-08-04T06:29:35Z","1129081105","iOS 12.5.4 (iPad4,4)",71339,"CH","178.238.172.118","unknown","Nur Geträumt","Blümchen","Verliebt...","spotify:track:5LLHCikzrlxc1STuEyal6p",null,null,null,"trackdone","unexpected-exit-while-paused",true,null,false,1567331843148,false
"2014-11-21T17:18:47Z","1129081105","iOS 8.1 (iPhone5,2)",222105,"CH","178.197.237.41","unknown","Maria (I Like It Loud)","Scooter","20 Years of Hardcore","spotify:track:7LHrwoTDiASsfXm58OGirc",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2015-03-17T16:05:39Z","1129081105","iOS 8.1.3 (iPhone6,2)",212640,"CH","178.197.233.116","unknown","Panama","Van Halen","1984","spotify:track:11dCfArPrM7kzYpUrFHal9",null,null,null,"clickrow","trackdone",false,false,false,0,false
"2015-09-06T16:13:04Z","1129081105","OS X 10.10.4 [x86 8]",141600,"CH","178.193.13.83","unknown","Bad Moon Rising","Creedence Clearwater Revival","Green River","spotify:track:6NxsCnLeLd8Ai1TrgGxzIx",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2019-12-08T16:59:07Z","1129081105","Partner android_tv Swisscom;TVBox;756a522d9f1648b89e76e80be654456a;;tpapi",212373,"ZZ","85.3.184.104","","Worker's Song","Dropkick Murphys","Blackout","spotify:track:6GHfiU4OrRvOVuC9yn8Txl",null,null,null,"trackdone","trackdone",false,null,false,0,false
"2019-06-04T11:33:51Z","1129081105","iOS 12.2 (iPhone8,1)",214066,"CH","178.197.229.28","unknown","3's & 7's","Queens of the Stone Age","Era Vulgaris","spotify:track:44JEbGi3NxptsEuxDNGiAR",null,null,null,"trackdone","trackdone",false,null,false,1559647816174,false
"2019-04-29T17:01:05Z","1129081105","iOS 12.2 (iPhone8,1)",79238,"CH","178.197.235.252","unknown","Kickstart My Heart","Mötley Crüe","Dr. Feelgood","spotify:track:7GonnnalI2s19OCQO1J7Tf",null,null,null,"trackdone","endplay",true,null,false,1556552638531,false
"2019-07-05T10:36:08Z","1129081105","iOS 12.2 (iPhone8,1)",1462,"CH","178.197.235.102","unknown","Prayer Of The Refugee","Rise Against","The Sufferer & The Witness","spotify:track:2VGQ342iuqj6aSaYbyBQVJ",null,null,null,"fwdbtn","fwdbtn",true,null,false,1562322966512,false
"2012-11-16T09:12:14Z","1129081105","iOS 6.0.1 (iPhone3,1)",1764,"CH","178.197.232.5","unknown","Euphoria - Single Version","Loreen","Euphoria","spotify:track:1xN7BpTAWnZkuSLOtRP6Qc",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2021-05-17T15:50:23Z","1129081105","iOS 14.5.1 (iPhone13,1)",157560,"CH","178.197.233.191","unknown","Blue Orchid","The White Stripes","Get Behind Me Satan","spotify:track:4jU7NPkz4HVnM4hweqNhI1",null,null,null,"fwdbtn","trackdone",true,null,false,1621266465995,false
"2015-03-21T23:28:54Z","1129081105","iOS 8.1.3 (iPhone6,2)",157709,"CH","178.197.225.221","unknown","Toxic","Britney Spears","Greatest Hits: My Prerogative","spotify:track:717TY4sfgKQm4kFbYQIzgo",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2016-10-26T14:03:00Z","1129081105","iOS 10.0.2 (iPhone7,2)",172066,"CH","178.197.224.48","unknown","Schlafwandler - Bonus Track","Deichkind","Niveau Weshalb Warum","spotify:track:6fEYTvbzcOoLsJsEo2bQvw",null,null,null,"trackdone","trackdone",false,null,false,0,false
"2016-10-27T15:40:21Z","1129081105","iOS 10.0.2 (iPhone7,2)",1369,"CH","178.197.224.48","unknown","So wie du bist","MoTrip","Mama","spotify:track:12SH8NE1e17yItgsb2gitp",null,null,null,"fwdbtn","fwdbtn",true,null,false,0,false
"2016-06-28T15:53:05Z","1129081105","iOS 9.3.2 (iPhone6,2)",160235,"CH","178.197.233.78","unknown","Calm Down 3.0 (feat. Everlast)","Busta Rhymes","Calm Down: The Clash EP","spotify:track:2Vu879wSX2RrFaw6knOO2L",null,null,null,"trackdone","trackdone",true,null,false,0,false
"2013-06-23T21:09:57Z","1129081105","iOS 6.1.3 (iPad2,4)",258840,"CH","84.72.132.65","unknown","Fix You","The Offspring","Rise And Fall, Rage And Grace","spotify:track:7tFNs0bCIt9GKQTuA4mnez",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2020-12-06T11:13:18Z","1129081105","iOS 14.2 (iPhone9,3)",244026,"CH","85.1.120.45","unknown","Mrs. Robinson - From ""The Graduate"" Soundtrack","Simon & Garfunkel","Bookends","spotify:track:0iOZM63lendWRTTeKhZBSC",null,null,null,"fwdbtn","trackdone",true,null,false,1607252954456,false
"2018-11-23T21:12:58Z","1129081105","iOS 12.1 (iPhone8,1)",30358,"CH","178.197.236.73","unknown","Schüga","Knöppel","Hey Wichsers","spotify:track:6nkRcps6fHmX7UnsB4UTtD",null,null,null,"clickrow","endplay",false,null,false,1543004123667,false
"2015-07-27T16:10:07Z","1129081105","iOS 8.4 (iPhone6,2)",242679,"CH","178.197.235.1","unknown","Where Have You Been","Rihanna","Talk That Talk","spotify:track:1tjY4H0X706ZH03SXa1DFh",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2012-06-02T08:16:13Z","1129081105","OS X 10.7.4 [x86 4]",8021,"CH","84.72.36.80",null,"All Day And All Of The Night","The Kinks","One For The Road","spotify:track:3vJK9uuHip9UVxOgmcFuFU",null,null,null,"trackdone","popup",true,true,false,0,false
"2019-04-14T15:29:36Z","1129081105","OS X 10.14.4 [x86 8]",3784,"CH","85.2.10.59","unknown","Boom, Boom, Boom, Boom!!","Vengaboys","Boom, Boom, Boom, Boom!!","spotify:track:2Ld2LehpgQNREMxl9LlIzm",null,null,null,"clickrow","endplay",true,null,false,1555255771075,false
"2013-01-19T18:31:02Z","1129081105","OS X 10.8.2 [x86 4]",216733,"CH","84.72.36.80","unknown","Bad Influence","P!nk","Greatest Hits...So Far!!!","spotify:track:1m3VsowfLlUa2Jc7s2yeSL",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2015-01-08T15:48:09Z","1129081105","iOS 8.1.2 (iPhone6,2)",251426,"CH","178.197.237.30","unknown","Fuck the Millennium","Scooter","20 Years of Hardcore","spotify:track:2AARoavVYNYaOvOXYLUlG8",null,null,null,"","trackdone",false,false,false,0,false
"2020-03-15T16:29:33Z","1129081105","iOS 13.3.1 (iPhone9,3)",2666,"CH","83.79.253.42","unknown","Mickey Mouse Is Dead","Subhumans","The Day the Country Died","spotify:track:7hVubnmukfvV2dUXoxybpJ",null,null,null,"playbtn","fwdbtn",true,null,false,1584289769836,false
"2017-09-09T18:03:59Z","1129081105","iOS 10.3.3 (iPhone7,2)",251920,"CH","178.197.228.222","unknown","Hum Drum","Terror Squad","True Story","spotify:track:1KoqcuL2TXmXiXNzdRTeEB",null,null,null,"trackdone","trackdone",false,null,false,1504979986142,false
"2018-12-10T17:17:37Z","1129081105","iOS 12.1 (iPhone8,1)",191040,"CH","178.197.225.76","unknown","Marijuana","Brujeria","Marijauna","spotify:track:0MI8wxCPeV7zDY3ozY3f70",null,null,null,"trackdone","trackdone",false,null,false,1544462065417,false
"2015-04-22T16:48:49Z","1129081105","iOS 8.1.3 (iPhone6,2)",76997,"CH","178.197.227.244","unknown","Suavemente","Scooter","20 Years of Hardcore","spotify:track:40jwzuV94zLlDz4pYnQKkX",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2016-09-24T19:37:48Z","1129081105","iOS 10.0.1 (iPhone7,2)",182626,"CH","178.197.224.186","unknown","Milkshake","Kelis","Tasty","spotify:track:2cMTIlktg3M9mXYqCPqw1J",null,null,null,"clickrow","trackdone",true,null,false,0,false
"2016-05-06T10:22:18Z","1129081105","iOS 9.3.1 (iPhone6,2)",219626,"CH","178.197.224.229","unknown","Goodbye","SR-71","Tomorrow","spotify:track:1lVHnLjYNIPO5PtQVA4qsQ",null,null,null,"trackdone","trackdone",true,null,false,0,false
"2021-01-13T05:28:12Z","1129081105","iOS 14.3 (iPhone9,3)",200784,"CH","178.197.235.155","unknown","Outta My Mind (feat. Bell Biv Devoe)","Busta Rhymes","Extinction Level Event 2: The Wrath of God","spotify:track:0ys8DxJMjyND0jWmVmVUTG",null,null,null,"fwdbtn","trackdone",false,null,false,1610515491170,false
"2017-02-25T16:02:48Z","1129081105","iOS 10.2.1 (iPhone7,2)",43823,"AL","178.132.216.73","unknown","Urgent","Foreigner","Records","spotify:track:7CSbuEeN7TbeqZB6MsLPzt",null,null,null,"trackdone","fwdbtn",true,null,false,1488038522700,false
"2019-05-17T15:30:18Z","1129081105","iOS 12.2 (iPhone8,1)",1578,"CH","178.197.234.94","unknown","Fat Lip","Sum 41","All Killer, No Filler","spotify:track:4KacUpvbA3Mfo05gttTjhN",null,null,null,"fwdbtn","fwdbtn",true,null,false,1558107016567,false
"2014-01-06T18:53:13Z","1129081105","iOS 7.0.4 (iPhone5,2)",8870,"CH","178.197.225.62","unknown","Run For Cover","CAZZETTE","Run For Cover","spotify:track:4lkj7vpWR8aSvqCBMXuwUs",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2016-12-02T06:38:08Z","1129081105","iOS 10.0.2 (iPhone7,2)",192352,"US","69.176.70.106","unknown","Fantasazing","Agatha Reilly","Fantasazing","spotify:track:4bjXeKnM7jGi4mjNx2kFbY",null,null,null,"clickrow","trackdone",true,null,false,0,false
"2017-03-04T20:07:50Z","1129081105","iOS 10.2.1 (iPhone7,2)",205146,"CH","178.197.236.44","unknown","True Faith","H-Blockx","More Than A Decade - Best Of H-Blockx","spotify:track:1xc4Atysu6liTLR1bs7je3",null,null,null,"trackdone","trackdone",true,null,false,1488657863875,false
"2022-06-29T12:43:40Z","1129081105","iOS 15.5 (iPhone13,1)",221600,"CH","178.197.217.56","unknown","Turning Into You","The Offspring","Days Go By","spotify:track:3gCu2Q54qU6AppsTeVtYhc",null,null,null,"fwdbtn","trackdone",true,null,false,1656506399017,false
"2015-04-17T13:27:35Z","1129081105","iOS 8.1.3 (iPhone6,2)",248053,"CH","178.197.227.28","unknown","Tribute","Tenacious D","Tenacious D","spotify:track:6crBy2sODw2HS53xquM6us",null,null,null,"clickrow","trackdone",false,false,false,0,false
"2013-11-25T18:07:20Z","1129081105","OS X 10.9.0 [x86 4]",13073,"CH","92.104.187.84","unknown","Wish","Alien Ant Farm","Anthology","spotify:track:3a2J13Qj9knU0sl4lyWjyF",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2014-11-13T15:39:35Z","1129081105","iOS 8.1 (iPhone5,2)",4179,"CH","178.197.237.56","unknown","The Shocker","Steel Panther","Feel The Steel","spotify:track:2x3r9XgTa71lp3jvTbBprZ",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2013-09-28T06:09:56Z","1129081105","iOS 7.0 (iPhone5,2)",15742,"CH","178.197.236.206","unknown","Don't Give a Damn","YONAS","Don't Give a Damn","spotify:track:0RXZIoWh7PuE4N1kUdrAen",null,null,null,"fwdbtn","",true,true,false,0,false
"2019-03-31T16:20:05Z","1129081105","iOS 12.1.4 (iPhone8,1)",217106,"CH","178.197.228.255","unknown","Ich will","Rammstein","Mutter","spotify:track:3X0K6fII7VIwL1URPrp8Ko",null,null,null,"fwdbtn","trackdone",false,null,false,1554048986832,false
"2015-08-06T10:43:58Z","1129081105","iOS 8.4 (iPhone6,2)",4458,"CH","178.197.232.110","unknown","Chapter 1 of 6","Spotify","The Chase","spotify:track:1SSjkOuNR3OMbvZZ9rabdc",null,null,null,"backbtn","fwdbtn",true,true,false,0,true
"2012-07-14T11:32:58Z","1129081105","OS X 10.7.4 [x86 4]",2600,"CH","84.72.36.80","unknown","Best I Ever Had","Drake","Best I Ever Had","spotify:track:1IrrGGGSFbC3aQiyLnNwPy",null,null,null,"uriopen","uriopen",false,true,false,0,false
"2020-10-21T04:33:09Z","1129081105","iOS 13.7 (iPhone9,3)",11843,"CH","178.197.225.225","unknown","Straight Outta Compton","N.W.A.","Straight Outta Compton","spotify:track:5QKM7U6l7bMdJItolkM4x4",null,null,null,"trackdone","fwdbtn",true,null,false,1603254775932,false
"2021-06-28T15:51:14Z","1129081105","iOS 14.6 (iPhone13,1)",76015,"CH","178.197.224.156","unknown","Küss' die Hand Herr Kerkermeister","EAV (Erste Allgemeine Verunsicherung)","100 Jahre EAV...ihr habt es so gewollt!","spotify:track:54EAU57vYpz1hcS6pvJPVL",null,null,null,"trackdone","endplay",false,null,false,1624877590317,false
"2013-09-25T18:02:30Z","1129081105","OS X 10.8.3 [x86 4]",84795,"CH","84.72.132.65","unknown","Twisted Transistor","Korn","Twisted Transistor","spotify:track:02NcZ0ugRA786A64bnsnnc",null,null,null,"trackdone","backbtn",false,true,false,0,false
"2022-10-11T14:29:10Z","1129081105","iOS 15.6 (iPhone13,1)",1091,"CH","178.197.197.178","unknown","Dump the Clip","Army Of The Pharaohs","Jedi Mind Tricks Presents the Best of Army of the Pharaohs","spotify:track:23GFIXfyWb6ZYymf2OAnDM",null,null,null,"fwdbtn","fwdbtn",false,null,false,1665498549009,false
"2014-04-01T15:34:44Z","1129081105","iOS 7.1 (iPhone5,2)",161506,"CH","178.197.227.115","unknown","The Next Episode","Dr. Dre","2001","spotify:track:20LxTsa6936zOlzTWqoPVt",null,null,null,"","trackdone",false,false,false,0,false
"2019-07-22T19:14:32Z","1129081105","OS X 10.14.5 [x86 8]",36230,"CH","178.192.225.23","unknown","Ring Ring (feat. Big Body Bes)","Action Bronson","White Bronco","spotify:track:4u2GWPNC7mu01Qg5i8FwSU",null,null,null,"trackdone","endplay",true,null,false,1563822833976,false
"2020-03-13T14:51:09Z","1129081105","iOS 13.3.1 (iPhone9,3)",116417,"CH","178.197.234.58","unknown","Dope Boys","The Game","LAX","spotify:track:1ZVlKaThDlcDbyc9ea6anR",null,null,null,"trackdone","fwdbtn",true,null,false,1584110950775,false
"2012-12-21T02:02:52Z","1129081105","OS X 10.8.2 [x86 4]",2978,"CH","84.72.36.80","unknown","Gorilla","Bruno Mars","Unorthodox Jukebox","spotify:track:2ih2U8ttFzCjnQ5njF3SrR",null,null,null,"popup","popup",false,true,false,0,false
"2016-10-05T16:30:48Z","1129081105","iOS 10.0.1 (iPhone7,2)",128452,"CH","178.197.225.16","unknown","Heut' ist mein Tag","Blümchen","Für immer und ewig","spotify:track:4wGIOAlCllMokaM4kCMeuY",null,null,null,"fwdbtn","fwdbtn",true,null,false,0,false
"2014-04-24T16:10:09Z","1129081105","iOS 7.1 (iPhone5,2)",175920,"CH","178.197.224.59","unknown","Nowhere To Run","Martha Reeves & The Vandellas","Motown 50","spotify:track:2MvLLShU64NCxAmwXBmPuU",null,null,null,"trackdone","trackdone",false,false,false,0,false
